0,555
0,555
0,555
0,56
0,563
0,563
0,593
0,621
0,621
0,644
0,644
0,644
0,644
0,644
0,651
0,658
0,65900004
0,68299997
0,711
0,711
0,711
0,72099996
0,722
0,722
0,73999995
0,73999995
0,73999995
0,73999995
0,73999995
0,73999995
0,73999995
0,746
0,746
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,756
0,756
0,756
0,756
0,756
0,756
0,756
0,756
0,756
0,756
0,782
0,782
0,78900003
0,78900003
0,78900003
0,78900003
0,795
0,795
0,795
0,795
0,795
0,795
0,797
0,797
0,801
0,804
0,804
0,804
0,804
0,804
0,804
0,804
0,804
0,804
0,804
0,804
0,804
0,804
0,804
0,804
0,804
0,804
0,804
0,804
0,804
0,821
0,827
0,827
0,827
0,827
0,827
0,827
0,827
0,827
0,827
0,827
0,827
0,827
0,827
0,827
0,827
0,827
0,827
0,827
0,827
0,827
0,828
0,828
0,828
0,828
0,828
0,828
0,828
0,828
0,828
0,828
0,828
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,831
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,835
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,83500004
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,84199995
0,846
0,846
0,846
0,846
0,846
0,846
0,846
0,846
0,846
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,852
0,86
0,86
0,86
0,86
0,86
0,86
0,86
0,86
0,86
0,86300004
0,86300004
0,86300004
0,86300004
0,86300004
0,86300004
0,86300004
0,86300004
0,86300004
0,86300004
0,86300004
0,86300004
0,87399995
0,87399995
0,87399995
0,87399995
0,87399995
0,87499994
0,87499994
0,87499994
0,87499994
0,87499994
0,875
0,879
0,879
0,879
0,88
0,88
0,88
0,88
0,88
0,88
0,88
0,88
0,88199997
0,88199997
0,88199997
0,88199997
0,88199997
0,88199997
0,88199997
0,883
0,883
0,883
0,883
0,883
0,883
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
0,89
