0,41599998
0,419
0,468
0,468
0,468
0,468
0,468
0,47500002
0,49400002
0,49400002
0,504
0,504
0,504
0,504
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,544
0,573
0,573
0,573
0,573
0,573
0,573
0,57799995
0,57799995
0,57799995
0,57799995
0,57799995
0,582
0,582
0,603
0,617
0,628
0,628
0,628
0,628
0,628
0,628
0,63399994
0,63399994
0,63399994
0,647
0,647
0,647
0,647
0,647
0,647
0,647
0,647
0,647
0,653
0,653
0,694
0,735
0,73800004
0,73800004
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,748
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,759
0,795
0,795
0,795
0,795
0,808
0,808
0,808
0,808
0,815
0,815
0,815
0,815
0,815
0,815
0,815
0,815
0,815
0,815
0,815
0,815
0,815
0,815
0,815
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,837
0,841
0,841
0,841
0,841
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,85
0,898
0,898
0,905
0,905
0,908
0,908
0,908
0,908
0,908
0,908
0,908
